"Date","Time","Test Total Time",
04/12/10,14:32:37,(hh:mm:ss): 5:15:16,
,,,
"Rated Capacity","Tested Capacity",,
1.60 Ah,1.31 Ah,,
,,,
"Cells","Battery Type","Battery Weight",
1,Li-ion,1.000 kg,
,,,
"Test Current","Graph Type",,
0.250 Amps,AmpHrs,,
,,,
"Test","Time","Voltage","Current"
"Seidio1600mAh_N1_0a_250mA",14701,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14702,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14703,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14704,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14705,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14706,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14707,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14708,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14709,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14710,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14711,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14712,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14713,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14714,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14715,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14716,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14717,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14718,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14719,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14720,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14721,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14722,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14723,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14724,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14725,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14726,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14727,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14728,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14729,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14730,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14731,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14732,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14733,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14734,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14735,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14736,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14737,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14738,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14739,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14740,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14741,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14742,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14743,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14744,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14745,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14746,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14747,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14748,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14749,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14750,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14751,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14752,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14753,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14754,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14755,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14756,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14757,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14758,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14759,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14760,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14761,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14762,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14763,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14764,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14765,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14766,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14767,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14768,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14769,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14770,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14771,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14772,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14773,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14774,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14775,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14776,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14777,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14778,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14779,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14780,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14781,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14782,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14783,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14784,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14785,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14786,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14787,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14788,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14789,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14790,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14791,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14792,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14793,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14794,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14795,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14796,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14797,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14798,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14799,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14800,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14801,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14802,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14803,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14804,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14805,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14806,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14807,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14808,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14809,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14810,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14811,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14812,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14813,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14814,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14815,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14816,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14817,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14818,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14819,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14820,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14821,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14822,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14823,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14824,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14825,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14826,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14827,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14828,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14829,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14830,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14831,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14832,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14833,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14834,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14835,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14836,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14837,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14838,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14839,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14840,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14841,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14842,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14843,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14844,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14845,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14846,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14847,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14848,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14849,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14850,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14851,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14852,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14853,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14854,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14855,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14856,3.65,0.248
"Seidio1600mAh_N1_0a_250mA",14857,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14858,3.65,0.251
"Seidio1600mAh_N1_0a_250mA",14859,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14860,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14861,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14862,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14863,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14864,3.65,0.249
"Seidio1600mAh_N1_0a_250mA",14865,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14866,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14867,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14868,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14869,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14870,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14871,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14872,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14873,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14874,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14875,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14876,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14877,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14878,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14879,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14880,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14881,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14882,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14883,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14884,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14885,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14886,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14887,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14888,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14889,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14890,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14891,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14892,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14893,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14894,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14895,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14896,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14897,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14898,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14899,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14900,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14901,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14902,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14903,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14904,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14905,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14906,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14907,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14908,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14909,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14910,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14911,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14912,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14913,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14914,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14915,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14916,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14917,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14918,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14919,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14920,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14921,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14922,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14923,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14924,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14925,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14926,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14927,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14928,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14929,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14930,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14931,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14932,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14933,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14934,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14935,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14936,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14937,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14938,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14939,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14940,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14941,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14942,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14943,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14944,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14945,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14946,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14947,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14948,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14949,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14950,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14951,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14952,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14953,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14954,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14955,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14956,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14957,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14958,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14959,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14960,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14961,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14962,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14963,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14964,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14965,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14966,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14967,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14968,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14969,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14970,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14971,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14972,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14973,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14974,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14975,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14976,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14977,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14978,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14979,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14980,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14981,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14982,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14983,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14984,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14985,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14986,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14987,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14988,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14989,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",14990,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14991,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14992,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14993,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14994,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14995,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14996,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",14997,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14998,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",14999,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15000,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15001,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15002,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15003,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15004,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15005,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15006,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15007,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15008,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15009,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15010,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15011,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15012,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15013,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15014,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15015,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15016,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15017,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15018,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15019,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15020,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15021,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15022,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15023,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15024,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15025,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15026,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15027,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15028,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15029,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15030,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15031,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15032,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15033,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15034,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15035,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15036,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15037,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15038,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15039,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15040,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15041,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15042,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15043,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15044,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15045,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15046,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15047,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15048,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15049,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15050,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15051,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15052,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15053,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15054,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15055,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15056,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15057,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15058,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15059,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15060,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15061,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15062,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15063,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15064,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15065,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15066,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15067,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15068,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15069,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15070,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15071,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15072,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15073,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15074,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15075,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15076,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15077,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15078,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15079,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15080,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15081,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15082,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15083,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15084,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15085,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15086,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15087,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15088,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15089,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15090,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15091,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15092,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15093,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15094,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15095,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15096,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15097,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15098,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15099,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15100,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15101,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15102,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15103,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15104,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15105,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15106,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15107,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15108,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15109,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15110,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15111,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15112,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15113,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15114,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15115,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15116,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15117,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15118,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15119,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15120,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15121,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15122,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15123,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15124,3.64,0.249
"Seidio1600mAh_N1_0a_250mA",15125,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15126,3.64,0.248
"Seidio1600mAh_N1_0a_250mA",15127,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15128,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15129,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15130,3.64,0.251
"Seidio1600mAh_N1_0a_250mA",15131,3.64,0.248
